property_id,property_category,property_title,property_type,seller_name,seller_id,seller_type,open_viewing,no_of_photos,available_from,lease_units,available_for,area,county,latitude,longitude,furnished,bathrooms,beds,facility,environment,published_date,page_name,platform,currency,price_frequency,price,Parking,Cable Television,Dryer,Garden / Patio / Balcony,Washing Machine,Serviced Property,Pets Allowed,Wheelchair Access,Central Heating,Microwave,Smoking,Dishwasher,House Alarm,Internet
1769813,rental,"""The Garage"", Maryville, Coolquay, The Ward, Ward, Co. Dublin",apartment,,,private,no,10,2017-09-03,months,12,Ward,Dublin,53.4648898,-6.3434582,yes,1,1,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Internet,Garden / Patio / Balcony",prod,2017-09-03,PropertyDetails,desktop,€,monthly,1300,True,True,,True,True,,,,True,,,,True,True
1747129,rental,"25 the locks, charlotte quay, Ringsend, Dublin 4",apartment,,,private,no,10,2017-08-12,months,12,Ringsend,Dublin,53.342558089833,-6.2370800971985,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-08-21,PropertyDetails,desktop,€,monthly,2750,True,True,True,True,True,True,,True,True,True,,True,,True
1758796,rental,"Sandymount Road, Sandymount, Dublin 4",apartment,,,private,no,15,2017-09-04,months,12,Sandymount,Dublin,53.332449548918,-6.2158048152924,yes,1,1,Parking,prod,2017-09-10,PropertyDetails,desktop,€,monthly,1770,True,,,,,,,,,,,,,
1771980,rental,"the Chandler  Arran Quay, Smithfield, Dublin 7",apartment,,,private,no,7,2017-09-10,months,12,Smithfield,Dublin,53.346421168,-6.275716626,yes,1,1,"Central Heating,Cable Television,Washing Machine,Microwave,Internet",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1400,,True,,,True,,,,True,True,,,,True
1770580,rental,"Green Court ViewGreen StreetDublin 7, Dublin 7, Dublin 7",apartment,,,private,no,10,1970-01-01,months,12,Dublin 7,Dublin,53.3495421,-6.2703631,yes,2,2,,prod,2017-09-10,PropertyDetails,desktop,€,monthly,2000,,,,,,,,,,,,,,
1766457,rental,"8 Sherborne, 96-97 Rathgar Road, Rathgar, Dublin 6",apartment,,,private,no,8,2017-09-04,months,12,Rathgar,Dublin,53.316177137885,-6.2722341143449,yes,2,2,"Parking,Central Heating,Washing Machine,Dryer,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,2000,True,,True,True,True,,,,True,,,,,
1770470,rental,"Mayor Street Upper, Castleforbes Sq, IFSC, Dublin 1",apartment,,,private,no,4,2017-09-09,months,12,IFSC,Dublin,53.349148768915,-6.2319034337997,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,2100,True,True,True,True,True,,,,True,True,,True,,True
1723566,rental,"Hollybrook, Brighton Road,, Foxrock, Dublin 18",apartment,Lansdowne Property,240,agent,no,17,2017-09-20,months,12,Foxrock,Dublin,53.264104497,-6.181212835,yes,2,3,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,5000,True,True,True,True,True,,,,True,True,,True,True,True
1738042,rental,"Inishowen, Pilot View, Dalkey, Co. Dublin",apartment,Lansdowne Property,240,agent,no,11,2017-08-15,months,12,Dalkey,Dublin,53.284410594,-6.104865822,yes,2,3,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,3950,True,True,True,True,True,,,,True,True,,True,True,True
1761793,rental,"112 Seville Place, Dublin 1, Dublin 1",apartment,,,private,no,8,2017-09-08,months,12,Dublin 1,Dublin,53.354432105235,-6.2460923194885,yes,1,1,"Parking,Washing Machine,Dryer,Microwave,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1600,True,,True,True,True,,,,,True,,,,
1749130,rental,"Mespil estate, Donnybrook, Dublin 4",apartment,,,private,no,8,2017-09-11,months,12,Donnybrook,Dublin,53.330213118465,-6.2499994502625,yes,1,3,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,2495,True,True,True,True,True,,,,True,True,,,,True
1771070,rental,"7 Mount Symon Lawn, Portersgate, Clonsilla, Dublin 15",apartment,,,private,no,9,2017-10-01,months,12,Clonsilla,Dublin,53.388151,-6.4200880000001,yes,1,1,"Parking,Smoking",prod,2017-09-10,PropertyDetails,desktop,€,monthly,640,True,,,,,,,,,,True,,,
1768406,rental,"Dock Mill, Barrow Street, Grand Canal Dock, Dublin 4",apartment,Haines,431,agent,no,9,2017-09-04,months,12,Grand Canal Dock,Dublin,53.340649228674,-6.2376379966736,either,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,3000,True,True,True,True,True,,,,True,True,,True,True,True
1767122,rental,"Georges Street Upper, Dun Laoghaire, Co. Dublin",apartment,Haines,431,agent,no,14,2017-08-25,months,12,Dun Laoghaire,Dublin,53.289680532835,-6.1301028728485,yes,3,3,"Central Heating,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,2950,,,True,True,True,,,,True,True,,True,,
1766948,rental,"Muckross Avenue, Perrystown, Dublin 12",apartment,Haines,431,agent,no,7,2017-08-24,months,12,Perrystown,Dublin,53.311390690014,-6.3147568702698,yes,1,2,"Parking,Central Heating,Cable Television,Washing Machine,Microwave",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1675,True,True,,,True,,,,True,True,,,,
1765685,rental,"Temple Gardens, Rathmines, Rathmines, Dublin 6",apartment,,,private,no,22,2017-09-10,months,12,Rathmines,Dublin,53.315204536251,-6.254289150238,yes,3,2,Parking,prod,2017-09-10,PropertyDetails,desktop,€,monthly,3000,True,,,,,,,,,,,,,
1770564,rental,"Lower liffey street, Dublin 1, Dublin 1",apartment,,,private,no,14,2017-09-20,months,12,Dublin 1,Dublin,53.3472698,-6.2634081,yes,1,1,"Pets Allowed,Smoking",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1550,,,,,,,True,,,,True,,,
1712799,rental,"Mount Street, Merrion Square, Dublin 4, Dublin 4",apartment,Five Star,7217,agent,no,3,2017-02-03,months,12,Dublin 4,Dublin,53.33946543556,-6.2457528589584,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet",prod,2017-09-10,PropertyDetails,desktop,€,monthly,3200,True,True,True,,True,,,,True,True,,True,True,True
1769384,rental,"182 Rathborne Court, Ashtown, Dublin 7",apartment,,,private,no,10,2017-09-25,months,12,Ashtown,Dublin,53.376576992197,-6.3242518901825,yes,2,2,"Parking,House Alarm,Cable Television,Washing Machine,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1665,True,True,,True,True,,,,,True,,True,True,True
1754037,rental,"Gallery Quay, Grand Canal Dock, Dublin 2",apartment,Owen Reilly,6498,agent,no,7,2017-08-31,months,0,Grand Canal Dock,Dublin,53.343070521233,-6.2409424781799,yes,1,1,"Cable Television,Washing Machine,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,weekly,3043,,True,,True,True,,,True,,True,,True,,True
1771023,rental,"The Camden, Charlotte Quay Dock, Grand Canal Dock, Dublin 4",apartment,Owen Reilly,6498,agent,no,8,2017-09-06,months,12,Grand Canal Dock,Dublin,53.342893733057,-6.236811876297,yes,2,3,"Washing Machine,Microwave",prod,2017-09-10,PropertyDetails,desktop,€,monthly,2750,,,,,True,,,,,True,,,,
1767455,rental,"Hanover Riverside, Grand Canal Dock, Dublin 2",apartment,Owen Reilly,6498,agent,no,15,2017-08-28,months,12,Grand Canal Dock,Dublin,53.345716490864,-6.2379571795464,yes,2,2,"Central Heating,Washing Machine,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,3300,,,,True,True,,,,True,True,,True,,
1771853,rental,"99 Lower Kilmacud Road, Kilmacud, Co. Dublin",apartment,,,private,no,0,2017-09-10,months,9,Kilmacud,Dublin,53.289399345655,-6.2087445706129,yes,1,1,Parking,prod,2017-09-10,PropertyDetails,desktop,€,monthly,645,True,,,,,,,,,,,,,
1770318,rental,"Castleforbes Square Apartments, IFSC, Dublin 1",apartment,,,private,no,13,2017-10-24,months,12,IFSC,Dublin,53.349219217706,-6.2332391738892,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,2200,True,True,True,True,True,,,True,True,True,,,True,True
1771744,rental,"Portobello Wharf, Windsor Terrace, Portobello, Dublin 8",apartment,Get Property,6589,agent,no,17,2017-09-22,months,12,Portobello,Dublin,53.330168186716,-6.2743413448334,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1716,True,True,True,True,True,,,,True,True,,True,,True
1676193,rental,"1 BED, Coldcut Park, Clondalkin, Dublin 22",apartment,IRES,9871,agent,no,12,2017-09-07,months,12,Clondalkin,Dublin,53.346317880043,-6.3847045363764,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Dishwasher,Microwave,Internet",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1150,True,True,,,True,,,,True,True,,True,,True
1770698,rental,"10 Sion House, Thomas Davies Street West, Inchicore, Dublin 8",apartment,IRES,9871,agent,no,3,2017-09-05,months,12,Inchicore,Dublin,53.3377325,-6.3196368,yes,2,2,"Washing Machine,Dryer,Dishwasher,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1705,,,True,True,True,,,,,,,True,,
1771656,rental,"Camac cresent, Turvey Avenue,, Inchicore, Dublin 8",apartment,IRES,9871,agent,no,3,2017-09-11,months,12,Inchicore,Dublin,53.3413219,-6.3129811,no,2,2,"Washing Machine,Dryer,Dishwasher",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1610,,,True,,True,,,,,,,True,,
1771230,rental,"2 BED, Tallaght Cross Wes, Tallaght, Dublin 24",apartment,IRES,9871,agent,no,10,2017-09-13,months,12,Tallaght,Dublin,53.287641032038,-6.375675201416,yes,2,2,"Central Heating,Washing Machine,Dishwasher,Microwave,Garden / Patio / Balcony,Serviced Property",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1485,,,,True,True,True,,,True,True,,True,,
1770702,rental,"Kingscourt, North Kings Street, Smithfield, Dublin 7",apartment,IRES,9871,agent,no,4,2017-10-01,months,12,Smithfield,Dublin,53.3500473,-6.2755912,yes,1,1,"Washing Machine,Dryer,Dishwasher",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1565,,,True,,True,,,,,,,True,,
1769638,rental,"96 The Bay, Elm Park, Merrion Road, Merrion, Dublin 4",apartment,IRES,9871,agent,no,2,2017-09-16,months,12,Merrion,Dublin,53.3128351,-6.205148,no,1,1,"Central Heating,Washing Machine,Dryer,Dishwasher,Microwave",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1480,,,True,,True,,,,True,True,,True,,
1771749,rental,"Gloucester Sq, Railway St, Dublin 1, Dublin 1",apartment,,,private,no,18,2017-09-09,months,12,Dublin 1,Dublin,53.353750904966,-6.2529587399939,yes,1,1,"Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,2000,,True,True,True,True,,,,True,True,,True,,
1735016,rental,"162 Lansdowne Gate, Drimnagh, Dublin 12",apartment,IRES,9871,agent,no,8,2017-09-23,months,12,Drimnagh,Dublin,53.325735356195,-6.3316327334906,no,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1565,True,True,True,True,True,,,,True,True,,True,,
1770100,rental,"Viking Harbour Ushers Island, Dublin 8, Dublin 8",apartment,Positive Property,8885,agent,no,5,2017-09-04,months,12,Dublin 8,Dublin,53.346044903755,-6.2835828959942,no,1,1,"Central Heating,Washing Machine,Microwave",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1400,,,,,True,,,,True,True,,,,
1771882,rental,"Tassagard Greens, Citywest, Co. Dublin",apartment,City Properties,2329,agent,no,3,2017-09-30,months,3,Citywest,Dublin,53.283074249749,-6.4408081774309,yes,2,2,,prod,2017-09-10,PropertyDetails,desktop,€,monthly,1500,,,,,,,,,,,,,,
1769816,rental,"Les Buissonnets, Blackrock, Co. Dublin",apartment,,,private,no,5,2017-09-04,months,12,Blackrock,Dublin,49.1508753,0.2292124,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1850,True,True,True,True,True,,,,True,True,,True,,True
1762871,rental,"176 Rathgar road, Rathmines, Dublin 6",apartment,,,private,no,5,2017-10-03,months,3,Rathmines,Dublin,53.319476003,-6.268378475,yes,1,1,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,weekly,1956,True,True,True,True,True,,,,True,True,,True,True,True
1771858,rental,"Oscar Trayner Road, Santry, Dublin 9",apartment,Landstone Property,9984,agent,no,6,2017-09-09,months,9,Santry,Dublin,53.39774995776,-6.2271022796631,yes,1,2,Parking,prod,2017-09-10,PropertyDetails,desktop,€,monthly,550,True,,,,,,,,,,,,,
1771632,rental,"Viking Harbour, Usher\'s Island, Dublin 8, Dublin 8",apartment,MTS Sales & Lettings,190,agent,no,5,2017-09-15,months,12,Dublin 8,Dublin,53.3461528,-6.2832569,yes,1,1,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Pets Allowed,Internet",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1300,True,True,True,,True,,True,,True,True,,True,True,True
1769403,rental,"Mount Albany, Newtownpark Ave, Blackrock, Co. Dublin",apartment,MTS Sales & Lettings,190,agent,yes,6,2017-09-27,months,12,Blackrock,Dublin,53.286943474706,-6.175389289856,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1450,True,True,True,True,True,True,,,True,True,,,,True
1771888,rental,"gloucester Square apartments, Dublin 1, Dublin 1",apartment,,,private,no,8,2017-09-10,months,12,Dublin 1,Dublin,53.3526462,-6.2548865,yes,1,1,"Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1500,,True,True,True,True,True,,True,True,True,,True,,True
1750388,rental,"Blessington Street, Dublin 1, Dublin 1",apartment,,,private,no,7,2017-09-14,months,12,Dublin 1,Dublin,53.3562568135,-6.2663852529174,yes,1,2,,prod,2017-09-10,PropertyDetails,desktop,€,monthly,1900,,,,,,,,,,,,,,
1755117,rental,"Block 12 Gallery Quay, Grand Canal Dock, Dublin 2",apartment,,,private,no,20,2017-10-31,months,3,Grand Canal Dock,Dublin,53.342795415533,-6.2406884375756,yes,2,2,Wheelchair Access,prod,2017-09-10,PropertyDetails,desktop,€,weekly,3695,,,,,,,,True,,,,,,
1770943,rental,"Phibsboro Road, Dublin 7, Dublin 7",apartment,,,private,no,6,2017-09-10,months,12,Dublin 7,Dublin,53.3595578,-6.2727469,yes,1,1,Parking,prod,2017-09-10,PropertyDetails,desktop,€,monthly,1350,True,,,,,,,,,,,,,
1770963,rental,"Phibsboro Road D7, Phibsborough, Dublin 7",apartment,,,private,no,11,1970-01-01,months,12,Phibsborough,Dublin,53.3595578,-6.2727469,yes,1,2,Parking,prod,2017-09-10,PropertyDetails,desktop,€,monthly,2200,True,,,,,,,,,,,,,
1766640,rental,"Castleforbes square, IFSC, Dublin 1",apartment,,,private,no,15,2017-10-05,months,3,IFSC,Dublin,53.349239216197,-6.2312044544643,yes,2,2,"Parking,Wheelchair Access",prod,2017-09-10,PropertyDetails,desktop,€,monthly,2500,True,,,,,,,True,,,,,,
1771876,rental,"O\'Callaghan Court, Grand Canal Dock, Dublin 2",apartment,Sherborough Enterprises,10732,agent,no,11,2017-09-10,months,12,Grand Canal Dock,Dublin,53.341868859874,-6.2451414763927,yes,1,1,"Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave",prod,2017-09-10,PropertyDetails,desktop,€,monthly,2150,,True,True,,True,,,,True,True,,True,,
1771874,rental,"Cathedral Court, Dublin 2, Dublin 2",apartment,Sherborough Enterprises,10732,agent,no,21,2017-09-10,months,12,Dublin 2,Dublin,53.337380265611,-6.2729573249817,yes,1,1,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Wheelchair Access,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-10,PropertyDetails,desktop,€,monthly,2100,True,True,True,True,True,True,,True,True,True,,True,True,True
1763904,rental,"Blackthorn Hall, Sandyford, Dublin 18",apartment,Morrison Estates,1393,agent,no,4,2017-08-18,months,12,Sandyford,Dublin,53.268050131,-6.243735194,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1900,True,True,True,True,True,,,,True,True,,True,,True
1770687,rental,"Shalimar Apartments, 20 Monastery Road, Clondalkin, Dublin 22",apartment,Morrison Estates,1393,agent,no,8,2017-09-08,months,6,Clondalkin,Dublin,53.318353170432,-6.3740272524592,yes,1,1,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1300,True,True,True,True,True,,,,True,True,,True,,True
1769565,rental,"Cubes 3, Beacon South Quarter, Sandyford, Dublin 18",apartment,Morrison Estates,1393,agent,no,5,2017-09-05,months,12,Sandyford,Dublin,53.276801475,-6.217047834,yes,1,1,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1700,True,True,True,,True,,,,True,True,,True,True,True
1767907,rental,"Cairnbrook Manor, Carrickmines, Dublin 18",apartment,Morrison Estates,1393,agent,no,7,2017-09-07,months,6,Carrickmines,Dublin,53.246167035,-6.180843732,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,2500,True,True,True,True,True,,,,True,True,,True,True,True
1767907,rental,"Cairnbrook Manor, Carrickmines, Dublin 18",apartment,Morrison Estates,1393,agent,no,7,2017-09-07,months,6,Carrickmines,Dublin,53.246167035,-6.180843732,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,2500,True,True,True,True,True,,,,True,True,,True,True,True
1770684,rental,"Monastery Heath, Clondalkin, Dublin 22",apartment,Morrison Estates,1393,agent,no,6,2017-09-08,months,6,Clondalkin,Dublin,53.321783037318,-6.3881893157304,yes,2,2,"Parking,Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1450,True,True,True,True,True,,,,True,True,,True,,
1767910,rental,"Cairnbrook Manor, Glenamuck Road, Foxrock, Dublin 18",apartment,Morrison Estates,1393,agent,no,13,2017-09-07,months,6,Foxrock,Dublin,53.246166498742,-6.1810584077466,yes,2,2,"Parking,Central Heating,House Alarm,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,2500,True,True,True,True,True,,,,True,True,,True,True,True
1771734,rental,"Pembroke Square, Grand Canal Dock, Dublin 4, Ballsbridge, Dublin 4",apartment,,,private,no,18,2017-09-10,months,12,Ballsbridge,Dublin,53.338277509952,-6.237068510527,yes,2,2,"Central Heating,Cable Television,Washing Machine,Dryer,Dishwasher,Microwave,Internet,Garden / Patio / Balcony",prod,2017-09-10,PropertyDetails,desktop,€,monthly,2200,,True,True,True,True,,,,True,True,,True,,True
1771928,rental,"Philipsburg Avenue, Fairview, Dublin 3",apartment,Swipe Property,10258,agent,no,7,2017-09-10,months,0,Fairview,Dublin,53.36325486739,-6.2400761246681,yes,1,1,"Central Heating,Washing Machine,Microwave,Internet,Garden / Patio / Balcony,Serviced Property",prod,2017-09-10,PropertyDetails,desktop,€,monthly,1600,,,,True,True,True,,,True,True,,,,True
