,property_title,seller_id,seller_type,open_viewing,no_of_photos,available_from,available_for,area,furnished,bathrooms,beds,price,Parking,Cable Television,Dryer,Garden / Patio / Balcony,Washing Machine,Serviced Property,Pets Allowed,Wheelchair Access,Central Heating,Microwave,Smoking,Dishwasher,House Alarm,Internet
906,"Jervis Place, Great Strand Street, Dublin 1, Dublin 1",190.0,1.0,0.0,2.0,2017-11-01,12.0,25.0,1.0,1.0,3.0,2800.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
907,"Joyce Hall, Carrickmines Wood, Brennanstown Road, Carrickmines, Dublin 18",8372.0,1.0,0.0,50.0,2017-11-01,12.0,72.0,1.0,1.0,1.0,2100.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
908,"Joyce Hall, Carrickmines Wood, Brennanstown Road, Carrickmines, Dublin 18",8372.0,1.0,0.0,38.0,2017-12-01,12.0,72.0,0.0,2.0,2.0,2900.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
909,"Kenilworth Manor, Harolds Cross Road, Terenure, Dublin 6w",0.0,0.0,0.0,9.0,2017-10-06,12.0,82.0,1.0,1.0,1.0,1456.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
910,"Kenilworth Square West, Rathgar, Dublin 6",0.0,0.0,0.0,10.0,2017-09-20,12.0,73.0,1.0,1.0,2.0,1850.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
911,"Kenmare House North Great Georges St., Dublin 1, Dublin 1",0.0,0.0,0.0,15.0,2017-11-01,3.0,25.0,1.0,1.0,1.0,1500.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
912,"Kilcross Square, Sandyford, Dublin 18",7425.0,1.0,0.0,7.0,2017-09-21,12.0,114.0,1.0,1.0,1.0,1400.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
913,"Kill Avenue, Dun Laoghaire, Co. Dublin",651.0,1.0,0.0,14.0,2017-10-16,12.0,9.0,1.0,2.0,2.0,1900.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
914,"Kilmainham, South Circular Road, Dublin 8",544.0,1.0,0.0,5.0,2017-09-21,3.0,101.0,1.0,1.0,1.0,1500.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
915,"Kilmainham Square, Kilmainham, Dublin 8",0.0,0.0,0.0,28.0,2017-09-23,12.0,27.0,0.0,2.0,2.0,1664.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
916,"Kiltipper Gate, Tallaght, Dublin 24",206.0,1.0,0.0,10.0,2017-09-18,12.0,64.0,1.0,2.0,2.0,1600.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
917,"Kingston Lodge, Clonliffe Road, Drumcondra, Dublin 9",1186.0,1.0,0.0,8.0,2017-10-12,12.0,91.0,1.0,1.0,1.0,1245.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
918,"kingswood drive, Tallaght, Dublin 24",0.0,0.0,0.0,4.0,2017-09-18,12.0,64.0,1.0,1.0,1.0,1250.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
919,"Kirkpatrick House,Spencer Dock,, Dublin 1, Dublin 1",6498.0,1.0,0.0,7.0,2017-09-12,12.0,25.0,1.0,1.0,1.0,1500.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
920,"Knocklyon Gate, Knocklyon, Dublin 16",9622.0,1.0,0.0,12.0,2017-09-21,12.0,51.0,1.0,2.0,2.0,1700.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
921,"La Rochelle apartments, High Street, Christchurch, Christchurch, Dublin 8",0.0,0.0,0.0,6.0,2017-09-19,12.0,97.0,1.0,1.0,2.0,2500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
922,"LA ROCHELLE, LA ROCHELLE, LAMB ALLEY, Christchurch, Dublin 8",0.0,0.0,0.0,5.0,2017-09-14,12.0,97.0,1.0,1.0,2.0,2400.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
923,"Lanesborough Terrace, Finglas, Dublin 11",8885.0,1.0,0.0,9.0,2017-09-13,12.0,26.0,1.0,1.0,2.0,1450.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
924,"Lansdowne Wood, Lansdowne Road, Ballsbridge, Dublin 4",6873.0,1.0,0.0,23.0,2017-10-06,12.0,92.0,1.0,2.0,2.0,2900.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
925,"Larchhill Court, Santry, Dublin 9",8752.0,1.0,0.0,17.0,2017-09-18,12.0,55.0,1.0,3.0,3.0,1800.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
926,"Larkfield square, lucan, Lucan, Co. Dublin",0.0,0.0,0.0,7.0,2017-09-13,12.0,93.0,3.0,3.0,3.0,1800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
927,"Linden Court, Grove Avenue, Blackrock, Co. Dublin",8178.0,1.0,0.0,15.0,2017-10-10,12.0,68.0,1.0,1.0,1.0,1560.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
928,"Linden Square, Blackrock, Co. Dublin",0.0,0.0,0.0,9.0,2017-09-20,12.0,68.0,3.0,2.0,2.0,1800.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
929,"Longboat Quay North, Blood Stoney Road, Dublin 2, Dublin 2",0.0,0.0,0.0,12.0,2017-09-27,12.0,53.0,1.0,2.0,2.0,2500.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
930,"loreto abbey, Rathfarnham, Dublin 14",0.0,0.0,0.0,6.0,2017-09-19,12.0,22.0,1.0,1.0,1.0,1600.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
931,"Main Street, Rathcoole, Co. Dublin",206.0,1.0,0.0,13.0,2017-09-14,12.0,102.0,1.0,2.0,4.0,1700.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
932,"Malahide Marina, Malahide, Co. Dublin",2609.0,1.0,0.0,8.0,2017-09-19,12.0,6.0,1.0,2.0,2.0,1850.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
933,"Mariners Court, Kilbarrack Road, Sutton, Dublin 13",10195.0,1.0,0.0,10.0,2017-09-21,12.0,104.0,1.0,1.0,2.0,1800.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
935,"Marlborough Road, Donnybrook, Dublin 4",10187.0,1.0,0.0,3.0,2017-09-19,12.0,17.0,1.0,2.0,1.0,1450.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
936,"Marlfield, Kiltipper Gate, Tallaght, Dublin 24",0.0,0.0,0.0,5.0,2017-10-01,12.0,64.0,1.0,1.0,2.0,1300.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0
937,"Marlfield Terrace, Kiltipper, Dublin 24",5469.0,1.0,0.0,8.0,2017-09-11,12.0,30.0,1.0,1.0,2.0,1350.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0
938,"Mayeston Rise, Finglas, Dublin 11",1815.0,1.0,0.0,16.0,2017-10-02,12.0,26.0,1.0,2.0,2.0,1550.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
939,"Mayor Street Lower Apartment 3, IFSC, Dublin 1",0.0,0.0,0.0,15.0,2017-09-15,0.0,84.0,1.0,2.0,2.0,1000.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
940,"Merchamp, Seafield Road East Clontarf Dublin 3, Clontarf, Dublin 3",114.0,1.0,0.0,22.0,2017-09-07,12.0,41.0,1.0,2.0,2.0,1850.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
941,"Meridian Court, Royal Canal Park, Dublin 15",195.0,1.0,0.0,5.0,2017-09-11,12.0,33.0,1.0,1.0,2.0,1450.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
942,"Merrion Grove, Stillorgan, Co. Dublin",8178.0,1.0,0.0,19.0,2017-09-18,12.0,13.0,1.0,1.0,1.0,1600.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
943,"Merton Hall, Mount Saint Annes, Milltown, Dublin 6",1367.0,1.0,0.0,15.0,2017-09-13,12.0,48.0,3.0,1.0,1.0,1700.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
944,"Millbank, The Links, Station Road, Portmarnock, Co. Dublin",0.0,0.0,0.0,11.0,2017-10-01,12.0,2.0,1.0,2.0,2.0,1500.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0
945,"Millers Hall, Thomas Street, Dublin 8, Dublin 8",0.0,0.0,0.0,0.0,2017-09-13,12.0,108.0,1.0,1.0,1.0,1400.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
946,"Millrace, Castleknock, Dublin 15",893.0,1.0,0.0,9.0,2017-09-19,12.0,69.0,1.0,2.0,2.0,1800.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
947,"Mimosa Hall, Levmoss Park, The Gallops, Leopardstown, Dublin 18",8372.0,1.0,0.0,8.0,2017-10-03,12.0,44.0,1.0,1.0,1.0,1600.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
948,"Mimosa Hall, The Gallops, Leopardstown, Dublin 18",0.0,0.0,0.0,16.0,2017-10-01,12.0,44.0,1.0,2.0,2.0,1650.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0
949,"Monastery Heath, Clondalkin, Dublin 22",1393.0,1.0,0.0,5.0,2017-09-12,6.0,110.0,1.0,1.0,2.0,1450.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
950,"Mossfield, Ballyedmonduff Rd, Stepaside, Dublin 18",0.0,0.0,0.0,7.0,2017-09-18,0.0,81.0,1.0,1.0,1.0,1150.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
951,"Mount Street Lower, Dublin 2, Dublin 2",0.0,0.0,0.0,0.0,2017-09-15,24.0,53.0,0.0,1.0,2.0,2200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
952,"Mountfield Park, Malahide, Co. Dublin",0.0,0.0,0.0,5.0,2017-10-15,12.0,6.0,1.0,2.0,2.0,1800.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
953,"Mountgorry Wood, Swords, Co. Dublin",5600.0,1.0,0.0,8.0,2017-09-19,12.0,37.0,1.0,2.0,2.0,1650.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
954,"Mountgorry Wood, Swords, Co. Dublin",5600.0,1.0,0.0,8.0,2017-09-21,12.0,37.0,1.0,2.0,2.0,1650.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
955,"Moynihan court Main St. Tallaght, Tallaght, Dublin 24",0.0,0.0,0.0,0.0,2017-09-14,12.0,64.0,1.0,1.0,2.0,1300.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
957,"Neptune Apartments, Dun Laoghaire, Co. Dublin",10.0,1.0,0.0,28.0,2017-09-18,12.0,9.0,1.0,3.0,3.0,2795.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
958,"New Priory, Donaghmede, Dublin 13",432.0,1.0,0.0,14.0,1970-01-01,12.0,65.0,1.0,2.0,2.0,1650.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
959,"New Row Place. New Row South, Dublin 8, Dublin 8, Dublin 8",0.0,0.0,0.0,21.0,2017-10-02,12.0,108.0,1.0,1.0,2.0,2200.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
960,"Nicholas House, Ardilaun Court, Patrick Street, Dublin 8, Dublin 8",173.0,1.0,0.0,9.0,2017-09-26,12.0,108.0,1.0,1.0,1.0,1345.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
961,"NO 38 Francis Street, Dublin 8, Dublin 8",481.0,1.0,1.0,5.0,2017-09-19,12.0,108.0,1.0,1.0,1.0,1000.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
962,"No. 49 Pembroke Road, Ballsbridge, Dublin 4",7234.0,1.0,0.0,22.0,2017-10-02,12.0,92.0,3.0,2.0,2.0,2500.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
963,"No 8 Cairnbrook Hall, Carrickmines, Dublin 18",7893.0,1.0,0.0,14.0,2017-09-11,12.0,72.0,1.0,1.0,1.0,1650.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
964,"North Brunswick Street, Smithfield, Dublin 7",6589.0,1.0,0.0,15.0,2017-09-20,12.0,74.0,1.0,1.0,2.0,1750.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
965,"North Circular Rd, Dublin 1, Dublin 1",0.0,0.0,0.0,0.0,2017-09-19,12.0,25.0,1.0,1.0,2.0,1850.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
966,"North Circular Road, Phibsborough, Dublin 7",7569.0,1.0,0.0,4.0,2017-09-11,12.0,34.0,1.0,1.0,1.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
967,"North Great George Street, Dublin 1, Dublin 1",358.0,1.0,0.0,34.0,2017-09-19,12.0,25.0,1.0,1.0,2.0,3000.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
968,"Northumberland Place Lower Grand Canal Street, Dublin 4, Co. Dublin",0.0,0.0,0.0,7.0,2017-09-18,12.0,40.0,1.0,2.0,2.0,1900.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
969,"Northumberland Road, Ballsbridge, Dublin 4",5600.0,1.0,0.0,7.0,2017-09-18,12.0,92.0,1.0,2.0,2.0,2000.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
970,"O\'Callaghan Court, Grand Canal Dock, Dublin 2",10732.0,1.0,0.0,11.0,2017-09-10,12.0,52.0,1.0,2.0,2.0,2700.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
971,"O\'Callaghan Court, Grand Canal Dock, Dublin 2",10732.0,1.0,0.0,14.0,2017-09-20,12.0,52.0,1.0,2.0,2.0,2600.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
972,"Olcovar, Shankill, Dublin 18",0.0,0.0,0.0,9.0,2017-09-15,12.0,111.0,1.0,2.0,2.0,1600.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
973,"Olivemount house, Olivemount road, Dundrum, Dublin 14",0.0,0.0,0.0,10.0,2017-09-15,12.0,107.0,1.0,1.0,1.0,1200.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
974,"One Beacon, Beacon South Quarter, Sandyford, Dublin 18",0.0,0.0,0.0,13.0,2017-09-19,12.0,114.0,1.0,2.0,2.0,1800.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
975,"PARK VIEW RATHBORNE, Ashtown, Dublin 7",0.0,0.0,0.0,4.0,2017-09-14,3.0,106.0,1.0,1.0,1.0,1250.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
976,"Park West Pointe, Park West, Dublin 12",0.0,0.0,0.0,5.0,2017-09-20,0.0,99.0,1.0,2.0,2.0,1500.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
977,"Parkgate Place, Dublin 8, Dublin 8",0.0,0.0,0.0,2.0,2017-09-19,12.0,108.0,1.0,1.0,1.0,1250.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
978,"Parkview, Harold's Cross Road, Harold's Cross, Dublin 6",0.0,0.0,0.0,9.0,2017-09-21,24.0,19.0,1.0,1.0,1.0,1150.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
979,"Parkview, Rathbourne, Ashtown, Dublin 7",0.0,0.0,0.0,9.0,2017-09-15,0.0,106.0,1.0,2.0,2.0,1675.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
980,"Parkwest Point, Park West, Dublin 12",0.0,0.0,0.0,6.0,2017-09-20,12.0,99.0,1.0,2.0,2.0,1450.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
981,"parnell street, Dublin 1, Dublin 1",0.0,0.0,0.0,9.0,2017-09-21,12.0,25.0,1.0,1.0,1.0,1300.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
982,"Patrick Street Dublin 8 Christchurch, Christchurch, Dublin 8",0.0,0.0,0.0,7.0,2017-09-18,0.0,97.0,1.0,1.0,1.0,1800.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
983,"Patrick Street Dublin 8, Christchurch, Dublin 8",0.0,0.0,0.0,0.0,2017-09-30,0.0,97.0,1.0,1.0,1.0,1150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
984,"Patrick Street, Dublin 8, Dublin 8",0.0,0.0,0.0,7.0,2017-09-12,12.0,108.0,1.0,1.0,2.0,2000.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
985,"Pavilion II, Marine Road, Dun Laoghaire, Co. Dublin",0.0,0.0,0.0,13.0,2017-09-19,0.0,9.0,0.0,2.0,3.0,3000.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
987,"Phibsborough Road, Phibsborough, Dublin 7",0.0,0.0,0.0,15.0,1970-01-01,12.0,34.0,1.0,1.0,2.0,1950.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
988,"Philipsburg Avenue, Fairview, Dublin 3",10258.0,1.0,0.0,7.0,2017-09-21,0.0,95.0,1.0,1.0,1.0,1600.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
989,"Phoenix Park Way, Phoenix Park Racecourse, Castleknock, Dublin 15",4274.0,1.0,1.0,8.0,2017-09-22,12.0,69.0,1.0,2.0,2.0,1700.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
990,"Premier Square, Finglas, Dublin 11",10657.0,1.0,0.0,20.0,2017-09-11,12.0,26.0,1.0,2.0,2.0,1600.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
991,"Premier Square, Finglas, Dublin 11",5469.0,1.0,0.0,6.0,2017-09-22,12.0,26.0,1.0,1.0,1.0,1196.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
992,"Radcliff, Sutton, Dublin 13",380.0,1.0,0.0,9.0,2017-09-11,12.0,104.0,1.0,1.0,2.0,1700.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
993,"Ranelagh Road, Ranelagh, Dublin 6",5469.0,1.0,0.0,6.0,2017-09-20,12.0,67.0,1.0,1.0,1.0,1700.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
994,"Rathborne Court, Ashtown, Dublin 7",8885.0,1.0,0.0,10.0,2017-10-01,12.0,106.0,1.0,2.0,2.0,1650.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
995,"Rathbourne Court, Rathbourne, Ashtown, Dublin 15",4274.0,1.0,1.0,6.0,2017-10-16,12.0,106.0,1.0,2.0,2.0,1650.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
996,"Rathgar Road, Rathgar, Dublin 6",7490.0,1.0,0.0,7.0,2017-09-18,12.0,73.0,1.0,1.0,1.0,1350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
997,"Rathgar Road, Rathgar, Dublin 6",0.0,0.0,0.0,8.0,2017-09-20,6.0,73.0,1.0,1.0,1.0,1600.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
998,"Rathmines Square, Lower Rathmines Road, Rathmines, Dublin 6",5469.0,1.0,0.0,5.0,2017-09-19,12.0,38.0,1.0,1.0,1.0,1500.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0
999,"Red Arches Drive, Baldoyle, Dublin 13",0.0,0.0,0.0,9.0,2017-09-19,12.0,96.0,1.0,1.0,1.0,1200.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
1000,"Red Arches Drive, The Coast, Baldoyle, Dublin 13",9353.0,1.0,0.0,16.0,2017-09-18,12.0,96.0,1.0,1.0,1.0,1144.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
1001,"Richmond Hall. Richmond Road, Fairview, Dublin 3",0.0,0.0,0.0,4.0,2017-11-01,12.0,95.0,1.0,1.0,1.0,1500.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0
1002,"Roby Hall, Crofton Avenue, Dun Laoghaire, Co. Dublin",0.0,0.0,0.0,10.0,2017-09-21,6.0,9.0,1.0,1.0,1.0,1435.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0
1003,"Rosebank Apts, Rosebank Place, Clondalkin, Dublin 22",2239.0,1.0,0.0,8.0,2017-09-12,12.0,110.0,1.0,1.0,2.0,1400.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1004,"rosedale close, Clonee, Dublin 15",0.0,0.0,0.0,5.0,2017-09-24,12.0,54.0,1.0,1.0,2.0,1500.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1005,"Royston Village, Kimmage, Dublin 12",8455.0,1.0,0.0,16.0,2017-09-14,12.0,87.0,1.0,1.0,2.0,1600.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1006,"Royston Village, Kimmage, Dublin 12",8455.0,1.0,0.0,15.0,2017-09-20,12.0,87.0,1.0,1.0,2.0,1800.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1008,"Sandyford View, Sandyford, Dublin 18",577.0,1.0,0.0,11.0,2017-09-27,12.0,114.0,1.0,2.0,2.0,1560.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0
1009,"Sarsfield Quay, Dublin 7, Dublin 7",0.0,0.0,0.0,6.0,2017-10-01,24.0,103.0,1.0,2.0,3.0,2800.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1010,"Seabrook Manor, Portmarnock, Co. Dublin",7.0,1.0,0.0,5.0,2017-09-11,12.0,2.0,1.0,3.0,2.0,1400.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
1011,"Seagrave Way, Finglas, Dublin 11",0.0,0.0,0.0,9.0,2017-09-25,12.0,26.0,1.0,3.0,3.0,1750.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
1012,"Seapark, Mount Prospect Ave, Clontarf, Dublin 3",362.0,1.0,0.0,9.0,2017-10-15,6.0,41.0,1.0,1.0,2.0,1347.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
